duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class
188423,-1,-1,-1,-1,0,0,0,0,10.61441544,2377.629058,188423,188423,188423,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
181788,-1,-1,-1,-1,0,0,0,0,11.0018263,2464.409092,181788,181788,181788,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
98363,-1,-1,-1,-1,0,0,0,0,20.33284873,4554.558116,98363,98363,98363,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
197747,-1,-1,-1,-1,0,0,0,0,10.11393346,2265.521095,197747,197747,197747,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
226986,-1,-1,-1,-1,0,0,0,0,8.811116104,1973.690007,226986,226986,226986,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
287730,-1,-1,-1,-1,0,0,0,0,6.95096097,1557.015257,287730,287730,287730,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
121003,-1,-1,-1,-1,0,0,0,0,16.52851582,3702.387544,121003,121003,121003,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
219694,-1,-1,-1,-1,0,0,0,0,9.103571331,2039.199978,219694,219694,219694,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
195501,-1,-1,-1,-1,0,0,0,0,10.2301267,2291.548381,195501,195501,195501,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
238,-1,-1,-1,-1,0,0,0,0,8403.361345,1882352.941,238,238,238,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
309,-1,-1,-1,-1,0,0,0,0,6472.491909,1449838.188,309,309,309,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
145545,-1,-1,-1,-1,0,0,0,0,13.74145453,3078.085815,145545,145545,145545,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
267,-1,-1,-1,-1,0,0,0,0,7490.636704,1677902.622,267,267,267,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
259,-1,-1,-1,-1,0,0,0,0,7722.007722,1729729.73,259,259,259,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
301,-1,-1,-1,-1,0,0,0,0,6644.518272,1488372.093,301,301,301,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
223,-1,-1,-1,-1,0,0,0,0,8968.609865,2008968.61,223,223,223,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
186,-1,-1,-1,-1,0,0,0,0,10752.68817,2408602.151,186,186,186,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
255,-1,-1,-1,-1,0,0,0,0,7843.137255,1819607.843,255,255,255,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
240,-1,-1,-1,-1,0,0,0,0,8333.333333,1866666.667,240,240,240,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
774,-1,-1,-1,-1,0,0,0,0,2583.979328,578811.3695,774,774,774,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
353,-1,-1,-1,-1,0,0,0,0,5665.72238,1269121.813,353,353,353,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
234,-1,-1,-1,-1,0,0,0,0,8547.008547,1914529.915,234,234,234,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
225,-1,-1,-1,-1,0,0,0,0,8888.888889,1991111.111,225,225,225,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
236,-1,-1,-1,-1,0,0,0,0,8474.576271,1898305.085,236,236,236,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
232,-1,-1,-1,-1,0,0,0,0,8620.689655,1931034.483,232,232,232,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
215,-1,-1,-1,-1,0,0,0,0,9302.325581,2083720.93,215,215,215,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
226,-1,-1,-1,-1,0,0,0,0,8849.557522,2053097.345,226,226,226,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
216,-1,-1,-1,-1,0,0,0,0,9259.259259,2074074.074,216,216,216,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
808,-1,-1,-1,-1,0,0,0,0,2475.247525,554455.4455,808,808,808,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
170,-1,-1,-1,-1,0,0,0,0,11764.70588,2635294.118,170,170,170,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
225,-1,-1,-1,-1,0,0,0,0,8888.888889,1991111.111,225,225,225,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
215,-1,-1,-1,-1,0,0,0,0,9302.325581,2083720.93,215,215,215,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
231,-1,-1,-1,-1,0,0,0,0,8658.008658,1939393.939,231,231,231,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
269,-1,-1,-1,-1,0,0,0,0,7434.944238,1665427.509,269,269,269,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13992916,6994446,-1,6998470,-1,6996458,0,2845.397512,0,0.28585893,50.73996013,158471,6998470,4664305.333,3903012.738,6994446,6996458,6998470,2845.397512,6835975,6917222.5,6998470,114901.3164,Non-VPN
1021,-1,-1,-1,-1,0,0,0,0,1958.863859,438785.5044,1021,1021,1021,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
399,-1,-1,-1,-1,0,0,0,0,5012.531328,1122807.018,399,399,399,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
214,-1,-1,-1,-1,0,0,0,0,9345.794393,2093457.944,214,214,214,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
158,-1,-1,-1,-1,0,0,0,0,12658.22785,2835443.038,158,158,158,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
153,-1,-1,-1,-1,0,0,0,0,13071.89542,2928104.575,153,153,153,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
7578,-1,-1,-1,-1,0,0,0,0,263.9218791,59118.50092,7578,7578,7578,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
188,-1,-1,-1,-1,0,0,0,0,10638.29787,2382978.723,188,188,188,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
5196,-1,-1,-1,-1,0,0,0,0,384.9114704,86220.16936,5196,5196,5196,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
205,-1,-1,-1,-1,0,0,0,0,9756.097561,2185365.854,205,205,205,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
9383,-1,-1,-1,-1,0,0,0,0,213.1514441,47745.92348,9383,9383,9383,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
220,-1,-1,-1,-1,0,0,0,0,9090.909091,2036363.636,220,220,220,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
801,-1,-1,-1,-1,0,0,0,0,2496.878901,559300.8739,801,801,801,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
1567,-1,-1,-1,-1,0,0,0,0,1276.324186,285896.6177,1567,1567,1567,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
241,-1,-1,-1,-1,0,0,0,0,8298.755187,1858921.162,241,241,241,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
264,-1,-1,-1,-1,0,0,0,0,7575.757576,1696969.697,264,264,264,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
113636,-1,-1,-1,-1,0,0,0,0,17.60005632,3942.412616,113636,113636,113636,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
223742,-1,-1,-1,-1,0,0,0,0,8.938867088,2002.306228,223742,223742,223742,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
313,-1,-1,-1,-1,0,0,0,0,6389.776358,1431309.904,313,313,313,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
236,-1,-1,-1,-1,0,0,0,0,8474.576271,1966101.695,236,236,236,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
322,-1,-1,-1,-1,0,0,0,0,6211.180124,1391304.348,322,322,322,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
371119,-1,-1,-1,-1,0,0,0,0,5.389106998,1207.159968,371119,371119,371119,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
278693,-1,-1,-1,-1,0,0,0,0,7.176355344,1607.503597,278693,278693,278693,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
242086,-1,-1,-1,-1,0,0,0,0,8.261526895,1850.582025,242086,242086,242086,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
293,-1,-1,-1,-1,0,0,0,0,6825.938567,1529010.239,293,293,293,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
321,-1,-1,-1,-1,0,0,0,0,6230.529595,1395638.629,321,321,321,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
184,-1,-1,-1,-1,0,0,0,0,10869.56522,2434782.609,184,184,184,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
206,-1,-1,-1,-1,0,0,0,0,9708.737864,2174757.282,206,206,206,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
203990,-1,-1,-1,-1,0,0,0,0,9.804402177,2196.186088,203990,203990,203990,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
91527,-1,-1,-1,-1,0,0,0,0,21.85147552,4894.730517,91527,91527,91527,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
280,-1,-1,-1,-1,0,0,0,0,7142.857143,1600000,280,280,280,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
168733,-1,-1,-1,-1,0,0,0,0,11.85304594,2655.08229,168733,168733,168733,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
100206,-1,-1,-1,-1,0,0,0,0,19.9588847,4470.790172,100206,100206,100206,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
227,-1,-1,-1,-1,0,0,0,0,8810.572687,1973568.282,227,227,227,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
191,-1,-1,-1,-1,0,0,0,0,10471.20419,2345549.738,191,191,191,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
245,-1,-1,-1,-1,0,0,0,0,8163.265306,1828571.429,245,245,245,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
268942,-1,-1,-1,-1,0,0,0,0,7.436547657,1665.786675,268942,268942,268942,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
243,-1,-1,-1,-1,0,0,0,0,8230.452675,1843621.399,243,243,243,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
217,-1,-1,-1,-1,0,0,0,0,9216.589862,2064516.129,217,217,217,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
168648,-1,-1,-1,-1,0,0,0,0,11.85901997,2656.420473,168648,168648,168648,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
224473,-1,-1,-1,-1,0,0,0,0,8.909757521,1995.785685,224473,224473,224473,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
252,-1,-1,-1,-1,0,0,0,0,7936.507937,1777777.778,252,252,252,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
82994,-1,-1,-1,-1,0,0,0,0,24.09812758,5397.980577,82994,82994,82994,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
265835,-1,-1,-1,-1,0,0,0,0,7.523463803,1685.255892,265835,265835,265835,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
219405,-1,-1,-1,-1,0,0,0,0,9.115562544,2041.88601,219405,219405,219405,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
195860,-1,-1,-1,-1,0,0,0,0,10.21137547,2287.348106,195860,195860,195860,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
252533,-1,-1,-1,-1,0,0,0,0,7.919757022,1774.025573,252533,252533,252533,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
175444,-1,-1,-1,-1,0,0,0,0,11.39964889,2553.521352,175444,175444,175444,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
163964,-1,-1,-1,-1,0,0,0,0,12.19779952,2732.307092,163964,163964,163964,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
143,-1,-1,-1,-1,0,0,0,0,13986.01399,3132867.133,143,143,143,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
317,-1,-1,-1,-1,0,0,0,0,6309.148265,1413249.211,317,317,317,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
187963,-1,-1,-1,-1,0,0,0,0,10.64039199,2383.447806,187963,187963,187963,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
284985,-1,-1,-1,-1,0,0,0,0,7.017913224,1572.012562,284985,284985,284985,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
170,-1,-1,-1,-1,0,0,0,0,11764.70588,2635294.118,170,170,170,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
1644543,-1,-1,-1,-1,0,0,0,0,1.21614333,272.4161059,1644543,1644543,1644543,0,1644543,1644543,1644543,0,1644543,1644543,1644543,0,Non-VPN
250354,-1,-1,-1,-1,0,0,0,0,7.988688018,1789.466116,250354,250354,250354,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
222710,-1,-1,-1,-1,0,0,0,0,8.980288267,2011.584572,222710,222710,222710,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
718114,-1,-1,-1,-1,0,0,0,0,2.785073122,623.8563793,718114,718114,718114,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
118575,-1,-1,-1,-1,0,0,0,0,16.86696184,3778.199452,118575,118575,118575,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
255,-1,-1,-1,-1,0,0,0,0,7843.137255,1756862.745,255,255,255,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
202335,-1,-1,-1,-1,0,0,0,0,9.884597326,2214.149801,202335,202335,202335,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
8340,-1,-1,-1,-1,0,0,0,0,239.8081535,53717.02638,8340,8340,8340,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
234,-1,-1,-1,-1,0,0,0,0,8547.008547,1914529.915,234,234,234,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
260,-1,-1,-1,-1,0,0,0,0,7692.307692,1723076.923,260,260,260,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
108038,-1,-1,-1,-1,0,0,0,0,18.51200504,4146.689128,108038,108038,108038,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
245,-1,-1,-1,-1,0,0,0,0,8163.265306,1828571.429,245,245,245,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
240,-1,-1,-1,-1,0,0,0,0,8333.333333,1866666.667,240,240,240,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
317,-1,-1,-1,-1,0,0,0,0,6309.148265,1413249.211,317,317,317,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
187008,-1,-1,-1,-1,0,0,0,0,10.69472964,2395.619439,187008,187008,187008,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
249,-1,-1,-1,-1,0,0,0,0,8032.128514,1799196.787,249,249,249,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
283,-1,-1,-1,-1,0,0,0,0,7067.137809,1583038.869,283,283,283,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
2446,-1,-1,-1,-1,0,0,0,0,817.6614881,183156.1733,2446,2446,2446,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
275,-1,-1,-1,-1,0,0,0,0,7272.727273,1629090.909,275,275,275,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
251,-1,-1,-1,-1,0,0,0,0,7968.12749,1784860.558,251,251,251,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
907,-1,-1,-1,-1,0,0,0,0,2205.071665,493936.0529,907,907,907,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
2507,-1,-1,-1,-1,0,0,0,0,797.7662545,178699.641,2507,2507,2507,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
163521,-1,-1,-1,-1,0,0,0,0,12.23084497,2739.709273,163521,163521,163521,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
269,-1,-1,-1,-1,0,0,0,0,7434.944238,1665427.509,269,269,269,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
200400,-1,-1,-1,-1,0,0,0,0,9.98003992,2235.528942,200400,200400,200400,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
190561,-1,-1,-1,-1,0,0,0,0,10.49532696,2350.953238,190561,190561,190561,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
186107,-1,-1,-1,-1,0,0,0,0,10.74650604,2407.217353,186107,186107,186107,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
156110,-1,-1,-1,-1,0,0,0,0,12.81147909,2869.771315,156110,156110,156110,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
203234,-1,-1,-1,-1,0,0,0,0,9.840873082,2204.35557,203234,203234,203234,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
270,-1,-1,-1,-1,0,0,0,0,7407.407407,1659259.259,270,270,270,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
7207403,7001839,-1,7001839,-1,7001839,0,0,0,0.416238692,80.33406762,205564,7001839,3603701.5,4805692.139,7001839,7001839,7001839,0,7001839,7001839,7001839,0,Non-VPN
387573,-1,-1,-1,-1,0,0,0,0,5.160318185,1155.911273,387573,387573,387573,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
256,-1,-1,-1,-1,0,0,0,0,7812.5,1750000,256,256,256,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
261,-1,-1,-1,-1,0,0,0,0,7662.835249,1716475.096,261,261,261,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
201483,-1,-1,-1,-1,0,0,0,0,9.926395775,2223.512654,201483,201483,201483,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
61420,-1,-1,-1,-1,0,0,0,0,32.56268317,7294.041029,61420,61420,61420,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
314806,-1,-1,-1,-1,0,0,0,0,6.353119064,1423.09867,314806,314806,314806,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
55058,-1,-1,-1,-1,0,0,0,0,36.32532965,8136.873842,55058,55058,55058,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
551030,-1,-1,-1,-1,0,0,0,0,3.629566448,813.0228844,551030,551030,551030,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
77253,-1,-1,-1,-1,0,0,0,0,25.88896224,5799.127542,77253,77253,77253,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
85805,-1,-1,-1,-1,0,0,0,0,23.308665,5221.140959,85805,85805,85805,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
241680,-1,-1,-1,-1,0,0,0,0,8.275405495,1853.690831,241680,241680,241680,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
186715,-1,-1,-1,-1,0,0,0,0,10.7115122,2399.378732,186715,186715,186715,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
64861,-1,-1,-1,-1,0,0,0,0,30.8351706,6907.078213,64861,64861,64861,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
57372,-1,-1,-1,-1,0,0,0,0,34.86021056,7808.687164,57372,57372,57372,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
278486,-1,-1,-1,-1,0,0,0,0,7.181689564,1608.698462,278486,278486,278486,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
172373,-1,-1,-1,-1,0,0,0,0,11.60274521,2599.014927,172373,172373,172373,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
212831,-1,-1,-1,-1,0,0,0,0,9.397127298,2104.956515,212831,212831,212831,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
206679,-1,-1,-1,-1,0,0,0,0,9.676841866,2167.612578,206679,206679,206679,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
178980,-1,-1,-1,-1,0,0,0,0,11.1744329,2503.072969,178980,178980,178980,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
165944,-1,-1,-1,-1,0,0,0,0,12.05225859,2699.705925,165944,165944,165944,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
70846,-1,-1,-1,-1,0,0,0,0,28.23024589,6323.575078,70846,70846,70846,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
312620,-1,-1,-1,-1,0,0,0,0,6.397543343,1433.049709,312620,312620,312620,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
61524,-1,-1,-1,-1,0,0,0,0,32.5076393,7281.711202,61524,61524,61524,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
70736,-1,-1,-1,-1,0,0,0,0,28.27414612,6333.408731,70736,70736,70736,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
54712,-1,-1,-1,-1,0,0,0,0,36.55505191,8188.331627,54712,54712,54712,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
51725,-1,-1,-1,-1,0,0,0,0,38.66602223,8661.18898,51725,51725,51725,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
321953,-1,-1,-1,-1,0,0,0,0,6.212086857,1391.507456,321953,321953,321953,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
79177,-1,-1,-1,-1,0,0,0,0,25.25986082,5658.208823,79177,79177,79177,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
85204,-1,-1,-1,-1,0,0,0,0,23.47307638,5257.969109,85204,85204,85204,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
186299,-1,-1,-1,-1,0,0,0,0,10.73543068,2404.736472,186299,186299,186299,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
248029,-1,-1,-1,-1,0,0,0,0,8.063573211,1806.240399,248029,248029,248029,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
52952,-1,-1,-1,-1,0,0,0,0,37.7700559,8460.492522,52952,52952,52952,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
63523,-1,-1,-1,-1,0,0,0,0,31.4846591,7052.563638,63523,63523,63523,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
1850453,-1,-1,-1,-1,0,0,0,0,1.080816427,242.1028797,1850453,1850453,1850453,0,1850453,1850453,1850453,0,1850453,1850453,1850453,0,Non-VPN
277990,-1,-1,-1,-1,0,0,0,0,7.194503399,1611.568761,277990,277990,277990,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
174915,-1,-1,-1,-1,0,0,0,0,11.43412515,2561.244033,174915,174915,174915,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
191471,-1,-1,-1,-1,0,0,0,0,10.44544605,2339.779914,191471,191471,191471,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
588912,-1,-1,-1,-1,0,0,0,0,3.396093135,760.7248621,588912,588912,588912,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
200252,-1,-1,-1,-1,0,0,0,0,9.987415856,2237.181152,200252,200252,200252,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
160108,-1,-1,-1,-1,0,0,0,0,12.49156819,2798.111275,160108,160108,160108,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
60335,-1,-1,-1,-1,0,0,0,0,33.14825557,7425.209248,60335,60335,60335,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
314792,-1,-1,-1,-1,0,0,0,0,6.353401611,1423.161961,314792,314792,314792,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
68575,-1,-1,-1,-1,0,0,0,0,29.16514765,6532.993073,68575,68575,68575,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
53693,-1,-1,-1,-1,0,0,0,0,37.24880338,8343.731958,53693,53693,53693,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
51465,-1,-1,-1,-1,0,0,0,0,38.86136209,8704.945108,51465,51465,51465,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
326329,-1,-1,-1,-1,0,0,0,0,6.128784141,1372.847648,326329,326329,326329,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
78763,-1,-1,-1,-1,0,0,0,0,25.3926336,5687.949926,78763,78763,78763,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
85863,-1,-1,-1,-1,0,0,0,0,23.29292012,5217.614106,85863,85863,85863,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
189989,-1,-1,-1,-1,0,0,0,0,10.52692524,2358.031254,189989,189989,189989,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
244436,-1,-1,-1,-1,0,0,0,0,8.182100836,1832.790587,244436,244436,244436,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
50096,-1,-1,-1,-1,0,0,0,0,39.92334717,8942.829767,50096,50096,50096,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
67792,-1,-1,-1,-1,0,0,0,0,29.50200614,6608.449375,67792,67792,67792,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
173170,-1,-1,-1,-1,0,0,0,0,11.54934457,2587.053185,173170,173170,173170,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
1622644,-1,-1,-1,-1,0,0,0,0,1.232556248,276.0925995,1622644,1622644,1622644,0,1622644,1622644,1622644,0,1622644,1622644,1622644,0,Non-VPN
278347,-1,-1,-1,-1,0,0,0,0,7.185275933,1609.501809,278347,278347,278347,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
72587,-1,-1,-1,-1,0,0,0,0,27.55314312,6171.90406,72587,72587,72587,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
189581,-1,-1,-1,-1,0,0,0,0,10.54958039,2363.106007,189581,189581,189581,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
174596,-1,-1,-1,-1,0,0,0,0,11.45501615,2565.923618,174596,174596,174596,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
183354,-1,-1,-1,-1,0,0,0,0,10.9078613,2443.36093,183354,183354,183354,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
63439,-1,-1,-1,-1,0,0,0,0,31.52634815,7061.901985,63439,63439,63439,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
314607,-1,-1,-1,-1,0,0,0,0,6.357137635,1423.99883,314607,314607,314607,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
70148,-1,-1,-1,-1,0,0,0,0,28.51114786,6386.49712,70148,70148,70148,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
68675,-1,-1,-1,-1,0,0,0,0,29.12267929,6523.48016,68675,68675,68675,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
51124,-1,-1,-1,-1,0,0,0,0,39.1205696,8763.007589,51124,51124,51124,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
96300,-1,-1,-1,-1,0,0,0,0,20.76843198,4652.128764,96300,96300,96300,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
79165,-1,-1,-1,-1,0,0,0,0,25.26368976,5659.066507,79165,79165,79165,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
80736,-1,-1,-1,-1,0,0,0,0,24.77209671,5548.949663,80736,80736,80736,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
231280,-1,-1,-1,-1,0,0,0,0,8.647526807,1937.046005,231280,231280,231280,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
186968,-1,-1,-1,-1,0,0,0,0,10.69701767,2396.131958,186968,186968,186968,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
48120,-1,-1,-1,-1,0,0,0,0,41.56275977,9310.058188,48120,48120,48120,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
67595,-1,-1,-1,-1,0,0,0,0,29.58798728,6627.70915,67595,67595,67595,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
279187,-1,-1,-1,-1,0,0,0,0,7.163657334,1604.659243,279187,279187,279187,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
